GENE_ID	A498	A549	ACHN	BT549	CAKI1	COLO205	DU145	EKVX	HCT116	HCT15	HL60	HOP62	HOP92	HS578T	HT29	IGROV1	K562	KM12	LOXIMVI	MCF7	MDAMB435	NCIH226	NCIH322T	NCIH460	NCIH522	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	SF268	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SR	SW620	T47D	TK10	UACC257	X786O
ENSG00000170275	5576100	616390	1665600	4788200	4489700	3765500	996600	282890	64660	435050	1547800	430700	7736100	7682100	124030	543270	3620500	360490	1981300	5151600	2468400	4310700	165570	2704400	1181200	6152700	3808500	815480	570930	568480	3607600	13876000	60950	495330	2336100	3002400	5854800	1883800	399500	1649000	5383500	372880
ENSG00000170291	0	0	78934	0	395400	1365100	0	0	0	16829	199370	0	56479	0	0	0	0	114000	0	78919	0	9002.8	7488.5	2824	76054	9346.4	0	592570	147440	114450	91300	151020	9770.4	0	79098	20334	115780	171940	0	38914	48081	0
ENSG00000170293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388470	151610	0	0	0	0	208360	0	222220	0	0	0	0	0	0	0	0	0	0	0	2101500	0	0	0	240700	0	0	0
ENSG00000170296	0	0	170230	0	188210	9139700	97473	0	105620	0	192090	0	81383	0	529570	51139	74321	122140	0	1154200	0	0	44128	182600	208540	324920	0	0	1278900	0	728860	23806	0	0	0	0	30111	0	0	66726	0	0
ENSG00000170310	1611000	1929600	520600	1450100	1380800	17769000	860970	96159	7365.4	229390	2342500	216540	3656200	817620	371490	97317	945090	1023500	1225300	1251400	692480	2149200	373810	2642000	811640	2182400	1527800	1079700	997200	968770	3238900	562350	339380	279550	2730500	639410	3524100	2863400	1266900	339160	3039500	224380
ENSG00000170312	6340600	4584000	6141500	10152000	2737300	56965000	18159000	588310	467810	3559700	32079000	525840	12514000	1258400	12783000	1574500	33238000	7056600	7420100	11488000	13015000	3216400	943400	15437000	6824000	9195400	8416700	21087000	14457000	16528000	17034000	2404500	3363000	105770	8788200	3116800	11180000	52535000	23994000	5059500	9660200	523810
ENSG00000170323	0	0	0	0	0	0	0	0	0	0	0	0	0	134030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101920	0	0	0	0	0	0	0	45919	0	0	0
ENSG00000170325	0	0	0	0	0	77827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170348	15118000	16800000	9411300	26348000	5541100	266090000	34282000	2086700	933010	4180200	33313000	2808800	60777000	14750000	27822000	1100800	7056800	5998400	12099000	35342000	5996800	44050000	16236000	28047000	10355000	82383000	22779000	17296000	18179000	23417000	19971000	21084000	3374300	805310	25457000	29037000	35561000	27648000	32803000	8049900	6789600	218840
ENSG00000170364	0	0	11282	24983	0	62097	19054	0	0	0	0	0	11793	30419	0	0	0	0	0	3746.1	11004	0	0	0	0	0	0	0	8479.9	0	0	0	1264.5	0	0	175350	61538	0	62753	7025	0	0
ENSG00000170385	337210	438870	45103	78960	115310	839260	189490	81480	15516	38416	0	5632.4	1842500	210820	49743	236730	118510	43114	254470	98358	44659	267720	31073	457410	79047	264800	273810	58189	31254	155480	23630	103320	12079	42215	684060	2756900	259510	206150	43629	62164	487110	198010
ENSG00000170412	0	1151800	228080	406230	0	0	0	0	0	0	0	0	0	0	27940	0	0	0	0	0	0	0	0	0	0	146100	0	0	91815	0	0	0	67823	0	0	0	122800	0	84764	0	460480	0
ENSG00000170421	1195100	0	0	0	268460	0	97710	0	0	0	0	0	0	0	57092	0	0	0	0	148740	0	0	0	15914	0	129320	0	780070	89392	0	0	25598	0	0	0	0	5893.3	0	0	0	367510	168960
ENSG00000170430	58899	677630	804660	414640	202050	13089000	2317900	149680	0	122180	638600	91075	135150	79918	2530800	59043	198310	0	0	790990	153230	0	117900	631100	671200	959990	2968800	2610600	1434200	627560	384060	55319	9394.5	31091	96462	844220	379500	585430	901730	186350	809180	137510
ENSG00000170439	931550	182690	165180	0	174110	3852000	333260	0	2528.9	46257	0	0	378800	0	851390	26670	0	470160	0	928910	0	0	39340	349180	1520800	318550	789560	297800	210770	0	0	28672	0	0	251560	163870	25316	686070	42528	41235	0	113990
ENSG00000170445	13705000	2885600	1366700	5798100	7381400	73951000	6264200	449020	110870	1298400	18723000	617150	8862200	1921800	5214500	3401500	8561900	2460400	2820700	8180500	11469000	4665200	930090	8965900	7531900	17991000	10092000	11349000	3430000	7948900	15432000	3963900	512750	454050	12970000	1598400	9854200	10192000	7577500	5356000	11491000	5717600
ENSG00000170448	0	0	11053	0	0	76293	94794	0	0	20258	53935	0	10407	6897	18728	34425	11757	41116	0	78548	0	43783	0	19049	9860.3	30334	56435	15581	93072	51593	0	0	25279	0	40865	47970	17492	25847	24150	0	96853	10670
ENSG00000170458	0	0	0	0	0	1034400	0	0	0	0	0	0	13324	0	0	0	0	0	0	0	0	0	0	0	3010.8	0	0	459840	0	0	0	0	1958	0	0	0	0	0	0	0	18207	0
ENSG00000170468	1931.8	594680	0	1185400	20997	225330	235430	0	0	7311.5	48615	0	136280	0	0	23238	0	19193	0	0	51768	52402	0	282300	16625	321380	0	0	252400	14034	247200	0	36860	0	279130	47020	683560	50440	103480	0	779980	0
ENSG00000170471	16262	12231	46228	43661	7079.4	614760	36587	1642	29271	9149.4	178460	0	580670	0	38447	7178.2	6242.2	22928	22746	76740	31110	49599	11688	41558	18904	82442	22054	22167	84086	80643	35094	8674.7	0	0	116050	9700.5	70262	41065	65413	71124	108410	0
ENSG00000170473	56612	732440	689650	1300200	271510	7483600	1449600	59232	7424.1	407750	450050	19882	1072200	355170	699490	201310	540500	622090	231130	476450	245240	763110	766740	400360	197960	1399200	877050	679810	4505900	557730	3214600	195960	242600	20593	238100	393370	775670	1392400	265860	135830	1326900	325480
ENSG00000170476	0	0	511440	322520	0	10476500	128170	3473.3	29597	12301	1753430	25007	626740	212200	0	122580	214760	185110	0	84706	0	263460	66026	880090	35860	868790	1487960	194800	162949	148180160	338240	67685	400130	0	88203	242040	282764	46134	0	114020	35762	2841.3
ENSG00000170502	106930	562090	708190	441420	752650	5356300	407680	12529	16968	76220	532410	3333.4	1584800	4759.2	346250	185970	42327	76452	210590	970130	73713	315470	788870	782140	362860	924270	478220	535710	253890	527890	866840	179710	232420	2983.8	408410	506220	160940	210020	277050	389920	570930	101750
ENSG00000170515	14528000	14519000	24016000	9820300	12613000	160190000	39267000	1966200	276840	4747100	66613000	1976000	16142000	7161400	28203000	9131000	42356000	11671000	18881000	63611000	11252000	32393000	7930200	32707000	10028000	30146000	24915000	38855000	14773000	4751400	20888000	5919600	1175700	1057200	55425000	6577600	28762000	51488000	24683000	9837700	35464000	359900
ENSG00000170522	54743	0	0	0	0	0	17488	0	0	0	50850	0	35650	0	0	0	0	0	0	0	0	0	0	0	11552	7581.3	21703	0	0	50063	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170525	326910	86660	78783	26130	135410	647040	206720	0	23584	7267.5	0	1504.9	95204	23486	51809	21937	14864	32393	0	6628.4	0	0	2861.7	31261	11351	35069	19974	116110	0	65211	0	48981	0	23467	66617	32086	396260	30244	17471	78501	12429	23300
ENSG00000170540	0	0	0	0	0	32014	0	0	0	212450	0	0	797410	0	0	0	0	106710	0	0	0	0	0	0	0	0	361110	0	94645	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170542	182810	977400	116900	2530400	168690	2399200	897200	22343	0	64160	680230	206680	708900	1754500	186910	1300.9	908870	94798	367590	242730	33252	166980	24407	3734100	22623	739850	1400700	749170	240510	116260	553100	573370	28563	17700	287850	3576700	457620	259430	9870800	68056	315420	18863
ENSG00000170558	4115500	441450	1947100	3163700	1769600	8875500	47169	214060	65999	50838	548590	190870	1949100	7818400	84086	2910.4	381200	307410	227800	3669600	945800	4330400	34869	467220	23018	996880	265550	2010800	2069100	298740	4859000	809890	198380	116050	78810	228730	424180	40404	119860	1391400	1383300	635040
ENSG00000170571	0	0	0	0	0	33186	55208	0	0	0	0	0	0	0	0	7716	0	0	0	0	0	0	6623.7	27502	47747	15716	0	27440	17780	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170581	149100	398530	104150	444100	187490	1644400	150610	10063	40000	23319	118130	9464.8	81718	249730	60584	18788	219090	33547	36035	137960	58264	809730	33500	0	67038	341570	87961	54649	39312	196430	12609	320650	7886.1	11134	766950	29292	81713	0	126340	32944	505730	478.09
ENSG00000170584	4662500	2470200	1485500	2500400	1386600	16764000	4265700	182490	1650700	2315900	3598700	226750	5424500	639890	1023800	319310	6289100	1774700	1235700	5329400	2085700	982670	576340	4687700	2576500	6798400	2008600	13291000	6738700	5676400	8476100	1010800	570490	44767	2839100	952220	2659000	1435600	3720300	2140900	1928000	76279
ENSG00000170604	81146	276210	35058	15248	45266	1344900	273530	25118	176640	10308	335210	19502	133670	49581	136030	115940	294650	118450	21361	138400	43840	107560	0	195100	83188	752540	33403	67018	298040	19331	39092	53574	31842	19241	296960	92165	1065600	240850	39713	20058	512440	44593
ENSG00000170606	18102000	9469500	6509900	11081000	11684000	104410000	14261000	910810	794810	6540000	17660000	786570	16291000	3108900	12774000	5624600	16373000	9291100	2934000	16302000	11779000	10966000	432140	33512000	11538000	67790000	19437000	20578000	18224000	21113000	15042000	8361000	2126500	1889800	57593000	5826100	12701000	6060200	9838800	10325000	54230000	2517200
ENSG00000170619	622180	947170	481830	0	280030	1312700	717660	0	9296.9	51612	166370	2411.8	797530	0	460640	78988	0	37381	133760	568980	196360	271110	69985	696490	361560	73902	504110	1070300	315900	222460	948390	167070	23453	1057.2	556500	1555200	1420000	101870	285230	363180	520570	227150
ENSG00000170624	393820	0	192190	109080	0	44836	443240	0	795.86	8670.6	134170	0	488720	0	86407	52514	0	0	99603	304150	148350	41690	34463	12904	0	228540	11893	63062	15216	269690	0	342200	107270	97855	0	60243	261650	509700	41465	133420	0	0
ENSG00000170627	0	0	18687	30243	125190	0	0	0	29927	7933.5	3297100	0	354990	0	17545	29154	5074900	27476	15719	0	0	232540	0	49083	0	0	0	0	134470	1025300	0	0	22482	0	0	0	0	91037	31826	8396.3	54893	22707
ENSG00000170632	2772800	1613200	3279900	297220	2883600	7232500	2301700	230740	258340	274550	2474900	732770	7585200	400750	3854700	1248200	2476900	2808900	333340	709200	2161000	4650600	297160	1584800	2455500	3042300	2776500	175270	2967600	1728100	664520	193470	667170	846350	1970300	2690100	4065100	9491200	722250	2286300	5099000	139160
ENSG00000170634	157170	0	118670	67283	55249	5159300	959230	34254	0	12159	69078	33270	129440	18239	165790	38758	18408	89280	51168	705990	187770	125210	45580	11512	63240	475210	199680	398980	426930	152200	33349	69866	32707	0	84286	143550	376740	0	0	23022	0	22949
ENSG00000170638	244090	153140	133820	304920	173180	2863400	258300	9454.1	114630	69457	516290	60572	634780	153590	182560	13409	174630	168460	198650	312400	349510	211650	104780	218600	124020	856020	1946100	132840	234720	972140	114330	172900	30795	230900	1384100	306180	505330	199050	102430	68077	1354500	14330
ENSG00000170759	3273600	2677000	2282400	3516900	2167700	15157000	6444400	529640	845390	2505000	6835400	246640	5223000	2073600	3890500	997510	3426300	3178100	1114000	9733000	2862000	2540800	323290	4244800	3163600	7385600	2686700	6749900	3576900	2025500	10248000	1735700	417830	241710	9577200	3746000	2767100	3919200	2596100	921060	9280700	700450
ENSG00000170776	25681	62230	13302	14042	17966	1743900	115760	15513	11539	5478.8	83683	3452.7	44380	7822.5	80888	11213	34326	9712.8	3371.3	317060	6658.2	110370	23029	84984	14715	576120	61378	35990	118310	10013	67274	14013	2885.5	0	83976	43789	59863	44685	29798	578.66	57506	13107
ENSG00000170779	1123800	371880	0	0	0	29228	504380	0	0	21312	0	0	18426	0	91924	119500	0	0	0	0	0	228810	0	0	0	564900	161560	0	157690	100690	0	0	0	0	83803	18508	0	180800	0	0	289160	0
ENSG00000170791	37269	0	30146	208590	0	562900	24072	13087	0	0	0	54781	1027100	0	203880	44842	0	72528	82265	47900	104920	29944	24834	54463	138950	3776900	0	59061	53812	0	0	0	0	35019	0	0	141020	0	96763	120730	0	0
ENSG00000170832	70782	9196.5	27492	230790	33590	383550	145540	1840	8727	767.17	16544	0	71599	64823	18713	6471.3	97081	4310.8	41716	48468	73556	109490	8170	11850	9602.9	314720	12725	32874	19190	6002.9	11984	17723	1817.2	0	141570	23157	84947	17548	43491	21916	327650	126800
ENSG00000170852	69800	31480	30979	8240.3	10629	35528	154380	0	14453	5540.9	35292	0	35043	0	30194	33937	13622	5166.1	0	141760	29417	14554	0	63794	72913	59069	0	13722	2241.3	0	1882.4	14315	10192	0	158430	10241	22782	4014.8	0	41463	115090	0
ENSG00000170854	289750	51227	16030	245430	73985	3259300	254130	30004	0	96929	569920	54448	229910	186590	268030	39668	735950	30444	272570	281200	70709	212700	2976.6	566830	0	329640	61909	240480	118250	40439	145210	157130	0	98420	432220	105000	209650	262780	229110	32507	446670	576020
ENSG00000170855	0	0	28377	366670	149580	259340	792870	39634	0	0	0	0	492320	72832	310240	0	92292	0	37138	734780	0	471280	55012	311090	399780	0	0	232710	710850	477950	0	104900	39034	0	300070	107700	47539	0	0	745220	107590	0
ENSG00000170860	8838900	2872500	2464900	13521000	211090	66689000	12691000	2637900	370500	320590	21326000	2387100	18214000	3018400	8192400	162240	17584000	5126700	8309400	11198000	4981400	17890000	2642100	9154600	6534600	19021000	1449900	13806000	11916000	3532500	17509000	1673100	196440	784750	1039800	6090600	8310500	9771300	6082000	2498100	1385200	374580
ENSG00000170873	0	0	10510	0	0	0	20581	0	0	0	0	0	0	0	0	16983	0	0	0	0	0	0	5067.7	0	0	0	0	0	0	0	0	0	2314.8	0	0	0	10489	0	6917.1	0	0	0
ENSG00000170876	5283500	582240	4117900	10046000	3856900	5058400	2768400	183550	379620	534520	2193100	1573100	17531000	2348700	1752000	1776000	511320	482970	4298000	9746000	3310300	16093000	2072800	1931400	2383700	6181700	7369600	5004700	4089400	2824000	4101700	5394800	569720	1555700	5544600	2895400	5335000	2350800	1224200	1260400	5028700	75104
ENSG00000170881	0	0	0	0	70101	35231	0	0	0	4271.4	0	0	0	0	0	0	0	12405	0	0	0	0	0	0	0	169230	0	43449	10029	0	0	0	67594	0	0	0	0	0	0	0	0	0
ENSG00000170891	13005	0	0	0	0	0	0	0	4593.4	0	0	0	0	0	0	0	0	0	0	0	0	0	30393	103720	0	0	0	34068	0	0	0	566710	0	0	82342	0	0	0	0	13020	0	28087
ENSG00000170917	72712	0	122410	0	13533	71338	87250	0	6332.6	7858.3	670250	0	213850	0	78596	13476	0	105610	71245	135540	40937	0	12051	41567	74550	242090	172200	0	161980	116790	48284	365370	0	8539.7	0	16960	380760	0	295130	115940	0	0
ENSG00000170921	0	43295	36573	0	54225	94833	0	0	2046.6	0	84947	0	18771	0	0	0	0	4173.6	10608	14965	2571.8	929.31	15646	5534.5	0	58741	48703	20354	58820	72041	64320	126370	0	0	7276.9	0	17395	29156	8981	56811	0	0
ENSG00000170950	697740	1504100	0	0	0	847490	1045100	0	0	0	948680	0	214120	18102	262180	329370	3556.6	0	0	454390	71462	388620	0	101860	21579	99601	0	194880	0	0	0	10942	13295	0	267160	326890	1976800	0	0	0	145210	22525
ENSG00000170954	0	0	0	0	0	75774	436940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777570	0	0	172550	0	0	0	0	0	0	0	358170	0	209450	0	12206	0	0	0	216730	0
ENSG00000170955	1235000	116140	16211	645030	356720	521580	165670	0	100510	42432	159550	0	406890	828760	0	142680	264680	128410	449330	85384	80524	313720	59669	172490	8476.3	78095	26505	56682	53597	35541	853900	223330	31003	0	0	104750	165690	170560	313050	227870	40758	0
ENSG00000170962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171017	201930	0	58478	0	99524	797730	53425	0	11802	6876.2	28292	0	159730	0	22639	198500	0	0	18146	182680	430320	163940	67009	58361	14909	272650	59194	139410	164150	0	0	88296	11160	0	41119	88042	16182	40739	85652	111250	320630	0
ENSG00000171033	0	0	40281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51198	0	0	0	0	0	0	0	0	0	0	189810	0	10247	0	0	38959	0	0	0	0	0	0	0	0
ENSG00000171094	0	28268	0	0	0	330900	14761	0	26322	0	0	0	0	0	0	26123	0	0	0	0	0	0	0	130000	0	111990	0	9027.7	0	4190.1	666.21	23404	0	0	0	3975.5	481640	0	0	0	27560	0
ENSG00000171097	24217	0	0	0	0	631920	0	0	0	0	0	0	0	0	0	0	0	0	0	14823	14618	0	0	0	41573	0	0	0	0	0	71480	0	0	1997.7	48504	7040.8	26734	0	11117	0	0	0
ENSG00000171100	100450	363220	42833	153310	57877	4340700	95507	24608	15729	13285	3328500	4641	89140	0	117290	41132	21410	98007	54758	157280	61913	116490	9573.4	91474	45628	585040	66181	64527	38251	50583	409960	105480	51397	28630	114960	165670	166460	435520	57957	26712	255810	13159
ENSG00000171103	117750	0	46521	43213	94184	967680	153820	0	0	2605	451510	0	190550	86951	0	18375	73942	53744	0	0	35580	38514	59804	102000	28939	140470	0	16950	135720	22812	313000	242670	49529	35069	59933	331950	32407	0	24462	58459	0	5307.3
ENSG00000171105	21436	0	0	36003	0	286610	6783.9	0	0	0	38122	0	0	0	0	0	503.14	2889	15555	0	27103	1638.3	0	1236.2	0	0	0	0	0	0	0	0	0	0	28724	21757	0	16565	92569	0	27798	0
ENSG00000171109	367580	952060	201370	242660	174140	1235700	376250	113670	56537	56955	49513	105860	881570	105310	797720	233540	46122	124370	118810	789630	123310	681270	193040	457870	387020	1492100	539390	238830	261620	258850	341970	437500	59868	70266	907560	453030	380720	277720	192640	69633	1485000	235480
ENSG00000171132	0	0	0	0	0	19101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171133	342220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427870	0	0	0	0	0	0	0	0	0	0	18078	0	0	0	0	0	0
ENSG00000171135	2199900	5555900	1410900	3836200	1972900	8530500	3970400	91503	482940	720230	3327100	0	5257200	1053500	2305300	255670	3236000	781020	1256700	5625900	1827800	6027100	1089900	5705800	1664700	4247900	3154500	3719400	2828000	3727500	2649000	1598700	278720	31750	3461200	2151000	2834700	714750	1567900	2791900	7769600	97323
ENSG00000171155	41639	220770	53649	341500	0	1557300	153730	14070	24116	24080	0	0	97957	22242	26007	7178	21118	81299	0	214560	174860	359350	16884	0	26132	127090	19714	71624	27185	108400	245600	415780	0	0	546610	52762	47057	389530	27419	0	146660	18601
ENSG00000171159	836060	0	52224	0	0	0	430230	0	0	0	0	0	0	0	0	0	0	0	0	111370	0	0	0	0	0	0	0	0	311470	0	0	0	0	0	0	0	0	0	0	143170	0	0
ENSG00000171174	0	0	181210	21978	0	131490	76244	22791	9542.3	0	53904	0	0	8535.9	0	0	0	0	0	0	0	0	14365	0	0	0	0	0	0	0	147830	0	18047	0	0	0	0	0	0	62408	0	0
ENSG00000171202	1232900	4666300	858690	611850	798420	18706000	4349700	137770	167730	247390	3365300	331710	5283100	435070	1931500	274340	291280	1923800	3000500	4367900	1191500	3815600	649660	2222000	1425600	6043400	3169700	4812400	2280100	2809300	2383200	632160	128500	36921	1540500	3045900	3847300	2470600	3331700	432630	5083100	172540
ENSG00000171204	0	0	5431.9	0	18881	199230	81165	0	0	0	0	0	0	0	0	0	0	0	0	58312	9101.8	0	4310.2	212830	0	135080	0	184640	318070	39277	47326	48989	15071	0	0	28311	18278	0	58460	7241.9	254600	0
ENSG00000171219	0	15598	5597.9	0	2383.1	6477.1	4337.1	0	0	0	42092	0	32485	9100.2	33030	0	940.43	0	0	52412	0	195040	0	6692.5	12670	43480	42777	25324	3556.4	128410	0	59507	635.17	0	0	2876.7	28323	93382	2817	8857.3	0	0
ENSG00000171224	876930	226330	290290	388800	48973	993920	2953600	23112	2243000	15849	226810	0	288830	48350	1177700	175400	37102	534120	155380	1854100	0	997950	385190	219030	1008200	1843900	64851	2399900	1888600	0	0	101410	7760.8	0	102030	413600	145310	937060	0	157980	624720	66135
ENSG00000171241	225960	200580	282780	84084	36341	435830	413130	8371.4	29049	75441	0	0	150820	25062	47563	67072	11288	70861	22508	386950	4716.8	44745	32675	483870	29038	750450	40345	527070	311410	469370	543140	96421	33135	0	293110	59175	62617	233270	34872	67789	289030	333090
ENSG00000171243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26877	0	70121	0	0	0	0	0	0	0	0	0	0	0	0	72016	0	0	0	0
ENSG00000171262	596390	457700	228500	275500	653300	10300000	2862400	200730	30471	136330	2788400	91058	1139400	207830	1162500	323110	453130	270850	310930	2893300	280010	2061700	396440	925380	787470	902400	488550	801800	1308600	318310	3371600	639580	141210	161280	2410700	637110	1504900	2954100	538020	362350	1589700	0
ENSG00000171298	1429400	3257200	763560	159850	5041300	674360	1018900	417940	299480	383590	723390	304470	7560900	54119	178400	924320	134470	777850	8645.7	1610400	67105	5491500	1106600	1608800	3296900	9520100	3192100	476720	1989300	179440	819270	540650	284720	270160	3713600	2331000	2400100	573470	2191400	2354500	4800700	69563
ENSG00000171302	46345	68249	189650	42139	157030	3372100	258220	4278.5	0	42408	0	4772.4	576960	39925	603090	18800	67144	47535	59961	140800	42405	96949	262490	0	117280	702560	304260	91478	53211	10091	430330	133620	31009	1121.5	147460	27051	103620	0	415640	111190	260570	44456
ENSG00000171310	36951	0	34130	0	0	5691200	56965	0	0	0	146340	0	15662	93077	0	0	0	38419	20304	19926	31028	0	0	0	0	10489	161760	0	0	45575	0	276460	0	0	43183	11948	105910	0	0	22906	0	42929
ENSG00000171311	101630	453340	221960	153190	162480	7472100	348480	21018	0	163320	1216700	57582	929970	190470	621200	155110	202680	23322	97991	512690	64698	234500	282430	843560	95320	422820	354000	525430	183150	601950	1430900	167160	59608	8870.4	62826	919340	23604	679220	210430	170630	1651500	0
ENSG00000171314	165170000	40778000	46221000	73050000	53237000	301930000	100570000	10270000	248950	18649000	254300000	9795300	80563000	20794000	72010000	11807000	45504000	34276000	48770000	83669000	49533000	39200000	4121200	85190000	48178000	113880000	74918000	133270000	89433000	88271000	160050000	14590000	14250000	3471300	54726000	23154000	71584000	92931000	101340000	31824000	21182000	5348100
ENSG00000171316	111880	4325.6	2850.6	122190	73928	155340	62389	8333.7	746.1	6872.5	60059	2039.4	56084	836.47	46917	0	69727	24023	14369	71215	10152	40810	13890	23995	38846	0	8830.8	7534	0	25710	21301	22653	1970.8	370.72	21721	45601	13296	41707	13092	38052	6394.4	0
ENSG00000171345	363860	0	100180	0	88154	7043600	49805	0	0	14300	0	0	199280	0	881010	0	2440.5	84689	56106	0	0	0	379580	76930	0	1278400	2589740	0	21919	17422	4695.3	0	0	0	22101	865880	29973	1742910	1493505	0	0	0
ENSG00000171368	45005	0	0	65903	0	0	147890	6836.3	0	0	674260	0	5042.4	0	27453	0	0	27817	0	14729	0	0	0	0	41193	0	0	229090	0	213600	101670	0	0	29697	114370	21054	536350	16362	0	8105.7	932930	2555.9
ENSG00000171401	0	0	27191	0	0	0	0	0	11911	0	0	0	0	0	0	0	0	2591.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6562.2	0	0	1039.7	0	0
ENSG00000171428	0	0	14049	0	0	2401000	169410	16393	0	0	133750	0	0	0	70735	0	53484	0	0	0	0	12489	12586	17345	7768.1	0	53869	0	30461	0	116280	0	0	0	44879	0	106960	310490	140170	22205	62743	1046.1
ENSG00000171444	0	23918	6638	0	0	16438	0	0	8497.8	5734.7	0	0	15265	0	8676.5	0	0	0	0	0	0	11453	4152.9	9917.9	0	92384	63206	0	127350	0	126950	0	0	0	24646	28799	51858	0	26676	0	63837	0
ENSG00000171453	158600	280520	66744	630260	690060	4713200	527950	22811	4410.1	61968	1636000	73040	3125900	157250	628980	124220	672010	164190	234420	568200	565690	827130	149610	204110	616720	1589000	214990	293320	395910	1002200	1024200	892810	100370	114200	1431200	182470	630410	871280	140660	194250	3233800	0
ENSG00000171467	9745.9	0	3673.7	0	7009.6	528850	0	0	0	1706.9	0	0	43848	0	0	0	0	4418.3	0	0	0	0	0	144.22	0	0	0	0	4304	0	883.37	0	3138	0	0	0	14572	0	0	374.88	16289	0
ENSG00000171475	12020	0	0	0	121510	0	12957	0	0	995.58	0	0	0	0	0	13192	0	0	0	0	20673	0	0	0	0	0	0	0	9812.4	0	23681	0	2142	0	63325	63818	10265	0	0	0	74189	0
ENSG00000171488	166000	52103	12179	24675	3035.7	23959	30151	0	0	1556.4	95170	6808.1	7345.2	17447	2821.8	0	11695	16253	0	67692	52477	53054	712480	0	16371	85189	0	32276	19681	0	0	14819	23357	4898	49988	40682	173880	0	40396	6853.3	28475	0
ENSG00000171490	0	48597	55247	132680	103640	479190	34267	0	4657.6	8804.1	0	0	430670	0	21530	36804	0	13316	138660	44607	9554.6	5091.2	57581	118980	9359.8	4055.4	476480	40232	15010	207760	993210	57526	0	0	23911	0	46390	59171	9301.3	59149	312650	0
ENSG00000171492	58915	38131	5166.4	7619.7	5844.6	131610	40388	122.78	10668	3052.7	24933	500.86	64486	37039	51831	0	27465	30244	7836.2	82621	12076	425900	0	63999	109860	255290	0	19262	19634	39223	36456	2496.4	55439	12794	76899	63760	15855	0	7428.2	23604	228330	15596
ENSG00000171497	2551200	603170	479500	263780	1589800	18510000	876170	234340	258030	316090	2750000	260260	1699500	595560	1295500	893030	5272900	1612200	496440	1916800	10450000	803070	172880	2741400	1724500	1022900	1135900	1619800	1100100	367930	1622000	705500	344960	173330	6658200	798250	1522200	5126500	984480	1234600	1233000	80718
ENSG00000171502	142980	64986	12763	62120	4752.9	0	207830	8498.3	184.19	0	30700	33806	59981	74080	114690	1450.9	120900	12416	27868	599530	35970	19315	0	0	211360	38474	36405	0	9919.3	7294.7	204750	48507	1607.9	0	36212	89402	55675	7597.4	24605	31101	27511	23156
ENSG00000171503	752870	391560	260490	1004500	974820	20889000	640630	27093	49395	34798	1190500	11604	935700	277960	200330	88674	309860	114480	156780	1413200	481600	465470	27208	1973300	840530	1328700	232600	634740	767990	1247600	185210	422230	142180	34468	1420800	424130	1097300	362430	566470	102630	558220	71721
ENSG00000171530	35581000	15176000	14300000	37590000	2481100	322020000	38713000	834800	1457600	1693200	106060000	220470	61390000	6864900	44625000	349750	75976000	29712000	19517000	46523000	55209000	18510000	9106300	68567000	44528000	60059000	5319900	98729000	65085000	39553000	162900000	6163700	722260	430470	24554000	26689000	72247000	6800800	41771000	20503000	12026000	976300
ENSG00000171552	573640	1518300	636320	401310	885450	3386000	2192200	174170	132060	85001	0	351210	2637800	237670	1533200	61292	528260	918870	429700	1800200	543910	2269300	423700	522570	1019900	3216000	2443400	1121700	1495100	958540	1512000	376610	378560	24828	131630	956940	717940	3057000	1945000	775910	852970	124810
ENSG00000171566	6619.3	0	34606	21353	14661	169910	15136	1229.4	6953.5	8468.2	190460	1014	121770	26703	67259	9456.5	22752	4452.7	22450	71161	12109	22603	70595	66273	53426	230840	0	59575	7747.4	195160	49636	89799	0	4746.9	0	8731.9	9205.6	0	0	16365	66186	11174
ENSG00000171603	122460	76568	71507	29460	22873	342830	54041	0	8852.8	15429	190990	4810.5	179970	32545	13150	3039.8	38256	46174	0	13523	18347	47400	5528.3	110910	48121	21162	58672	103030	36786	92287	12847	91044	66594	18637	10796	31650	120410	182860	129820	52030	171570	0
