Prot_id	Gene_id	X786O	A498	A549	ACHN	BT549	Caki1	CCRFCEM	COLO205	DU145	EKVX	NCIH226	NCIH23	NCIH322T	NCIH460	NCIH522	HCC2998	HCT116	HCT15	HL60	HOP62	HOP92	Hs578T	HT29	IGROV1	K562	KM12	LOXIMVI	M14	MALME3M	MCF7	MCF71	MDAMB231	MDAMB435	MOLT4	OVCAR3	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	RXF393	SF268	SF295	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SN12C	SNB19	SNB75	SR	SW620	T47D	TK10	U251MG	UACC257	UACC62	UO31
Q9HC38-2;F6TLX2;Q9HC38;I3L3Q4;Q9HC38-3	ENSG00000167699	192510	3762100	2432900	2654700	2060000	3731200	26076000	83669000	4671400	516220	2589300	1763000	1644100	4942900	4686800	7017300	84187	741730	5916600	46484	4079400	559570	4191500	466750	4997200	2759300	1327400	24967000	2554700	7340200	6353500	6139200	4529700	173300	236280	1232400	4292700	12203000	1963400	6285300	6346200	11671000	6173200	1094800	1267400	99047	10938000	1902700	3372900	4973500	1500000	7272100	12911000	2769800	2219400	4951700	7196900	5591600	2000500
Q96ES6	ENSG00000167700	0	130700	0	19166	0	0	0	0	32233	0	15081	0	0	39323	0	0	0	0	0	0	8025.9	0	0	0	0	0	0	224050	0	0	0	0	27982	0	0	0	0	91992	0	0	0	0	0	0	0	0	85760	25699	0	0	0	119570	0	106540	0	49839	0	0	20374
Q9GZT4;V9GYE8	ENSG00000167720	0	0	0	31681	0	23103	1741900	0	23282	3034.2	16198	0	24222	0	192600	64484	75427	2026.8	0	5525.9	54045	0	13247	0	0	0	0	2591300	63303	60899	242860	103540	31890	0	0	0	35545	0	54032	0	95869	1267300	0	78623	0	0	22297	0	0	0	606530	4073.9	51871	84649	9557.9	597370	140890	64684	43878
Q2NL82	ENSG00000167721	164390	866390	323690	1035700	715220	922000	1074100	1698300	1086300	54907	1008800	31082	38202	2124500	433650	283600	6309.6	155250	599810	120490	1122400	204200	728500	321230	474740	1015800	278270	4909100	312810	1861500	1421800	440510	773550	244210	242140	1606100	371350	631660	319570	640700	1663900	1166300	94152	431350	270650	87255	1349600	171800	728020	594860	309560	1091600	638150	224510	254060	1683600	2664600	1787300	187130
Q8WUJ1	ENSG00000167740	0	0	69311	0	0	0	0	0	81286	0	0	0	21573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92876;Q92876-2	ENSG00000167755	45461	0	52821	21727	98023	13708	233340	19884000	61144	13630	151080	18215	29418	33683	66649	52814	39547	17390	187000	12760	29416	0	8771900	2344.5	64320	228860	20859	0	0	311390	0	633020	0	0	39540	157480	38129	0	74576	63687	0	0	36549	36971	38277	0	68814	185300	135740	106800	40831	291900	672300	35993	4262.6	35740	75231	1179000	115030
J3KR44;Q96FW1;F5GYN4;F5H6Q1;F5GYJ8;F5H3F0	ENSG00000167770	25123	7275600	6204600	3270000	4886900	10490000	26230000	106820000	18152000	1159300	7806200	6202800	3531300	5772800	10853000	5266000	185990	608600	16263000	918870	11655000	2791400	12748000	1970900	10894000	2420100	8549200	43813000	1578900	18326000	13624000	12460000	11156000	445850	1182400	6462200	9914100	22668000	7247500	8985700	7066900	22428000	2475300	4218200	5865500	638700	12628000	11165000	5609000	5850500	4751700	14892000	14763000	21048000	4413800	9139500	4168600	21419000	11017000
Q8IZ40	ENSG00000167771	157220	148300	65824	7919.6	52887	168500	21235	0	0	0	0	0	0	67707	57097	0	0	12437	0	0	167560	20208	9869.4	8879.1	19301	6252.9	0	0	0	17717	0	0	4523.1	30733	0	22116	0	81675	0	0	0	0	6764.7	43118	0	0	0	0	12907	892530	17187	15219	88930	20969	0	0	742310	0	0
Q9NPF0;Q9NPF0-2	ENSG00000167775	0	0	0	37818	2125400	73694	516190	47668	31619	20002	0	243520	56768	652330	164700	301220	0	22846	1080500	0	664330	237450	96014	178050	96123	30233	222740	256300	134850	347750	67967	294080	162320	74388	0	6270100	362950	505380	643370	1030900	226570	129390	1290500	84244	55609	231410	192860	0	1166600	4182300	1950.3	173140	1053800	0	68085	0	3934600	6499900	2179.5
G3V0I5;P49821-2;P49821;B4DE93;E9PMX3	ENSG00000167792	1195100	2359400	875080	1217900	1063300	546980	2598100	8809400	1735300	167130	1958400	1381500	705270	2548800	344460	2368500	0	311430	736640	165260	3001000	559560	844880	131660	575220	487550	562070	4494300	598220	1890200	3505000	1160100	1122300	463180	53331	2767000	3432600	1141900	1141100	280570	1065400	1396600	198070	737210	61669	465290	6028700	1156300	603260	4265700	504090	2122900	2666200	582390	745720	1218900	6327800	3903100	572480
Q8WV74;Q8WV74-2	ENSG00000167799	124890	2127400	400700	894760	22661	191870	3730000	2506500	159230	47136	163850	60446	589030	176600	243820	242060	0	38483	110470	22714	2924500	48124	146690	42342	141970	258160	0	587090	18667	717740	1470200	76604	192860	7252200	137920	1193100	1183200	229450	156520	3044100	131480	110380	32238	61879	1984200	17328	181050	155270	0	8647600	63949	82521	719960	431080	2675900	76731	651980	626680	180580
P32119;A6NIW5	ENSG00000167815	297520	32064000	940590	4366100	22713000	3161100	237640000	643310000	31595000	2024600	778920	2054700	5468900	36879000	23333000	10789000	184300	22488000	3763900	1793900	41123000	5213500	35364000	255720	42954000	39034000	287740	100390000	7327700	24434000	193290000	44995000	32331000	32675000	1119400	151000000	31692000	32781000	53897000	75908000	26852000	59012000	9731200	6200300	4378400	206120	992880	29458000	41390000	35284000	679770	22474000	148830000	43608000	257480	33356000	7947800	1663000	14716000
Q9H081	ENSG00000167842	0	33424	250820	104650	0	444820	995750	2991700	847960	10441	11426	41755	311210	225020	0	67606	0	43297	221650	38671	220640	16310	189110	0	13302	281490	51102	720190	0	132620	236190	128280	5911.1	148060	53755	319110	85852	112240	142610	360380	867770	294860	131220	118370	33861	6046.3	49802	325240	30423	420760	17420	139450	701440	72454	501290	506460	88152	138840	23525
Q8IV36-2;Q8IV36;Q8IV36-3	ENSG00000167861	27273	0	673770	104890	99176	66504	110580	3712500	221120	0	57675	65918	166620	212430	89907	89131	47840	21168	334830	450.47	250840	21056	190550	39681	48225	33214	31417	20832	63866	222660	2021500	68553	189020	510260	32972	542790	272990	233140	71800	826030	90843	171720	53010	194700	48646	387.46	111150	143210	103780	160990	66177	368700	521390	2899200	110360	138000	545160	142330	59119
J3KS15;Q14197	ENSG00000167862	39050	27200	118860	187230	178520	258930	955520	2971700	316170	23886	270500	33785	27913	342170	92961	62191	34063	22299	0	11219	691170	0	212970	2678.2	44340	84929	114420	98457	0	372400	380830	0	0	0	0	78425	339770	115260	295620	68409	110590	1496800	204700	28781	0	95107	468200	115200	119830	431010	16948	324370	1016000	0	233670	278300	188530	211910	170670
O75947;O75947-2	ENSG00000167863	260180	7390500	9686600	6252500	10303000	9257800	26907000	65699000	14039000	630580	19183000	7144300	8935300	18884000	11489000	5955200	2061300	2518900	15345000	810590	41396000	4439100	16180000	1547900	4917900	5403000	12503000	30695000	10325000	15026000	33917000	4641700	4338400	9384400	6458800	48240000	5034600	9020100	12191000	21869000	9495900	16302000	6836400	9140700	2688300	659630	15090000	15662000	6232600	4868200	1810600	20906000	18132000	10902000	9005200	9374400	10928000	66299000	4800500
Q92817;K7EKI0	ENSG00000167880	1219800	502500	684120	340230	817180	608130	270970	1730800	982240	130610	309570	233890	769430	622780	54299	275150	307840	336980	1224400	2487.4	1568600	407610	616010	286830	1428600	191630	306140	308560	75474	101320	1356200	539610	661110	869960	150580	2132400	3977200	576150	307580	738250	264250	614010	235030	467260	82908	8265.1	129740	391820	565480	1287000	61862	1398100	1271900	561950	250140	114320	759600	3876100	220350
Q9UHB9;Q9UHB9-4;Q9UHB9-2	ENSG00000167881	3157600	1236900	3314800	1743100	637070	1240600	11421000	24981000	6427800	231370	1770500	2471900	342850	3677700	953660	2801900	1442500	642940	6616600	424200	3581100	1119200	1901500	2163000	2577900	913100	1236200	812780	382790	11621000	2546300	3037300	2083700	2622800	299520	4591300	470830	5138500	10511000	3787100	3778700	14021000	2576300	1708200	421410	385840	6019200	3584500	4608900	7014000	1324500	4245200	4855200	2332300	1237800	3974600	5317800	6000300	924170
P04183;K7ERV3;K7ES52;K7ERJ1	ENSG00000167900	0	1363700	1699400	1242600	433850	654400	10130000	28300000	3003100	246770	611550	1349800	330590	2264500	1019500	321210	191420	264430	3828000	449340	1188800	148800	3225700	276410	4673200	1314700	814010	6633700	261160	4115200	5030000	3616400	1600800	288340	454320	7385400	4154800	9656200	4291500	14274000	3549600	14739000	2049100	296750	137470	12713	1863500	227910	1055100	969600	128140	692970	3816300	4468500	608690	1720200	809650	944360	550690
Q96MH6;E5RGT2;Q96MH6-2;E5RJN2;E5RHU1;E5RJI9	ENSG00000167904	995270	0	309820	69149	126060	147670	61005	1282700	171630	1274.1	290130	58494	0	203200	74443	98331	0	36166	19024	59407	212240	11001	201490	74175	103850	151320	0	417610	88711	192680	141580	96604	64232	0	116370	211900	299220	63742	0	0	344110	45989	50750	160180	68590	46444	75698	204200	0	514670	57090	175130	0	0	74209	155750	308530	492460	78979
Q96QA5;J3KRG2	ENSG00000167914	64459	0	0	0	36157	30570	2115.2	4430800	0	0	0	20350	0	0	536650	0	1530.1	6667.3	0	0	0	0	199670	0	0	0	0	0	14003	252090	42346	0	0	0	0	0	0	0	0	0	0	131340	16729	6817.7	0	0	0	0	0	0	0	0	0	0	15275	0	0	0	36810
Q8N2G8-3;Q8N2G8;K7ESN3;Q8N2G8-2	ENSG00000167925	149660	2726600	4949700	258290	252870	1410400	2087800	17937000	10402000	59434	32027	358950	41398	495720	288070	317680	2324900	100540	24017000	8459.8	999990	159450	1004900	228350	72950	1588700	1305100	1949700	2307400	1176600	632990	8161300	3348400	127550	386430	7436000	1928700	471000	110630	1728500	113690	1065400	185240	2989300	958590	67022	1190300	2872200	5413900	522090	218750	6207600	955670	4233700	2577000	409830	4200700	625980	1003400
Q9H0X4;Q9H0X4-2	ENSG00000167930	62246	206440	149550	53903	0	96853	218260	6194800	23354	54176	68652	32492	80525	44270	107580	261730	0	8097.7	213210	15338	208020	18986	82458	35326	18869	43313	0	565930	35038	101510	330690	0	0	0	17359	587130	293450	14122	54440	146530	160490	0	36411	505280	47818	37233	211930	203160	131240	91284	66206	52825	0	38865	15570	263580	297480	180520	89675
Q86UK7-2;Q86UK7-3;Q86UK7;H3BQQ2	ENSG00000167962	83886	45381	31537	431610	144370	37461	418800	466890	865130	1760.3	94809	1827.5	62604	138930	20170	231880	6162	107840	260110	5112.5	190580	306200	156650	188460	751310	133010	45208	981110	61036	1478300	217430	54400	0	165130	63467	0	95285	128100	496270	307840	675470	94801	102470	297570	36525	1231.9	190710	73362	515250	313660	71451	502740	77467	144530	18157	802390	557970	436630	44364
Q9BVC4;Q9BVC4-5;A0A0A0MR05;H3BPT1;H3BN58;H3BSZ4;Q9BVC4-4;Q9BVC4-3;H3BM50;H3BPU5;H3BR25	ENSG00000167965	0	0	0	0	0	0	0	1366100	54697	0	0	0	20683	0	0	0	0	0	0	0	0	0	0	30427	0	0	0	221080	0	74153	0	0	0	0	0	66814	0	40647	0	0	0	164830	0	0	12658	0	39427	0	0	0	123290	0	128790	0	0	0	0	61725	0
P42126;Q96DC0;P42126-2;H3BS70	ENSG00000167969	887340	16118000	9854800	7661700	3018800	7341900	3890800	35863000	10476000	612570	9678400	2917300	5855900	12739000	10944000	7972700	25025	2500700	5994000	848890	4448000	1829300	12709000	1360000	6515500	5187300	2493300	11220000	4459800	54832000	19831000	6646800	5173300	178010	9031600	30686000	26817000	21211000	11501000	10415000	10749000	2915600	6629400	3256900	2934800	620360	5658500	22074000	3300500	13360000	331080	10207000	20591000	6205000	5321200	12596000	10416000	18263000	4222700
Q9NXV2;H3BSS5	ENSG00000167977	0	641970	64817	63946	292830	119710	761570	3822500	277560	4824.1	0	0	0	0	140610	0	0	16377	0	14460	145650	0	159360	15993	0	178630	38787	1476800	36866	106830	128130	83800	69090	13893	53648	816650	223670	248300	475750	756820	304070	739250	785950	85415	34355	1639.1	74332	78668	358100	379980	16687	189030	206370	106090	34074	68880	0	142660	72908
Q9UQ35;Q9UQ35-2	ENSG00000167978	480580	316600	229000	621400	319050	375940	1849500	1389500	316540	15083	512500	260270	77433	622060	336230	934500	182270	279710	693490	12551	905790	205860	365440	66867	250210	136790	157540	565470	116050	883610	1125700	270070	196330	648620	129160	497270	296740	392700	560240	522700	661650	465450	415010	534200	176560	1939.9	416860	288530	788090	491800	133490	569620	425570	340140	160010	454050	547440	688550	160180
H3BLT9;Q7RTR2-2;Q7RTR2-4;Q7RTR2;Q7RTR2-3	ENSG00000167984	0	17347	168500	18596	84013	47037	778330	80208	57291	1082.8	57521	30670	26590	17652	133690	106000	0	7663.1	88873	0	220580	0	14770	2784.8	1913.6	1694.1	8672.8	66322	50272	295710	2037000	128430	66446	79732	0	23908	90193	135170	53306	281590	35030	64651	22153	19865	15456	0	365490	23867	269370	15676	34287	0	115100	92050	23276	33615	61221	137520	36085
F5GY55 F5H2L3;F5GWI0 Q16531	ENSG00000167986	505580	7319620	3152600	4050025	2553682	4386009	23178000	36573000	8130900	357121.7	12198000	6175442.9	520070	8584500	2754400	4216900	223385.5	2392213	16966000	361670	13040160	2393600	6168900	429970	6874500	4977600	1863100	17514000	2977900	8133400	11996000	4889500	2842900	12384000	1070600	20850000	6831115	5633700	7157000	9755937	7850200	18613297	4397403	3607485	1601100	426010	8778400	4919800	11590000	2960500	2592900	5868700	5651500	11179000	3409079.3	5386100	13923000	14760000	5542100
E9PK89;Q8TBN0-2	ENSG00000167994	0	0	0	31345	0	57844	0	20278	0	0	0	0	0	28180	0	0	56535	96877	0	0	306800	0	0	0	0	0	0	197050	0	0	80215	18201	12262	155110	0	0	0	83705	435050	1364500	0	0	47401	56886	0	0	106430	19809	0	0	0	0	0	0	0	0	0	0	0
E9PMB5;B7Z1N8	ENSG00000167995	0	0	0	0	0	0	0	0	59417	118510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P02794;G3V192;G3V1D1	ENSG00000167996	151300	4265600	1039100	745210	8122600	1751800	2804300	3941900	839300	20645	3162200	171700	252340	1885800	462890	483690	172050	178740	33533	6902.8	1454300	900790	776380	41154	1754300	950510	405670	1764500	155910	495110	1866200	1293800	512290	1588200	277980	966470	2440700	2003200	3647900	894280	971610	45687000	577520	1310300	182100	187540	998750	2853200	1114300	1249000	128470	889060	4430100	1122200	626440	1012500	4933500	3077400	1510200
P62487	ENSG00000168002	20333	464880	572100	444110	1659800	86391	2515300	7623700	420420	40287	550700	355390	225390	1340500	527900	394000	374740	128910	768760	49594	609850	775070	2109600	100940	706750	743660	494690	1063800	244390	2761600	1131400	541230	379740	2717100	496780	650920	1223900	1313100	559550	805770	416570	1600400	67722	537600	0	28051	904760	396890	437040	119090	408680	325600	632390	393660	267250	702350	129110	1645300	79855
F5GZR9 F5GZS6;J3KPF3;P08195-3;P08195;P08195-4 P08195-2	ENSG00000168003	18533902	61025308	138638934	17076000	40855000	14416120	30355694	172510000	19523000	9225934.6	46160470	6943200	13607000	78453000	19166176	17611659	6509137.6	8925000	22336000	6525100	75738767	74683000	18382641	18444000	20450000	21667224	11220000	79617000	9157394.1	24476000	129620000	26818000	11317000	27019000	3815200	77560000	29116000	21922508	59113000	30936000	52398442	22720000	19528000	26318000	11791563	4946300	48298000	51542000	32186258	69654000	32813888.2	72388000	50927000	17410000	7784500	62867633	152410000	32915000	5914700
Q9BUA3	ENSG00000168005	0	6973.7	0	9677.4	0	21067	75772	11774	13314	0	0	16748	12763	0	0	0	0	20153	0	0	51674	0	10080	0	0	45423	0	0	17320	77973	0	55466	0	0	0	87156	44636	0	0	157280	0	0	0	27866	0	0	0	0	0	159180	0	38879	340880	0	13792	0	88213	0	37953
O15050	ENSG00000168016	0	2312.7	32447	4487.1	18111	7408.2	105750	5338.4	8115.8	755.83	138010	781.74	14898	7108.4	8587.6	322.24	0	2526.3	66640	2938.1	28761	12746	13193	0	19502	511.87	11178	312460	6379.5	27121	33959	32378	7349.8	13546	0	595520	16896	6693.5	1017.9	3501.2	40211	12256	1510.9	32754	600.23	6548.6	0	108120	32552	8691.6	0	94013	27616	85822	590.2	95247	45623	93126	9032.8
C9J9K3;A0A0C4DG17;P08865;F8WD59	ENSG00000168028	1563400	40749000	15901000	18483000	45228000	21730000	46450000	37339000	23491000	4015200	35322000	5118500	20080000	18958000	11491000	8975800	199640	3714000	5748800	6485800	35149000	19902000	14203000	5399500	6629500	26553000	51692000	47161000	6539700	28619000	16108000	18897000	38955000	3784100	7816600	24433000	65126000	20294000	10948000	11634000	16925000	61546000	21456000	14544000	8966800	2645900	9554600	8703900	782430	83174000	26429000	31883000	137980000	6286800	6578300	26198000	58679000	69366000	10659000
P35222;B4DGU4	ENSG00000168036	3044000	6751700	1095600	2230800	5115700	3485200	1141700	67507000	4992700	475580	8509500	221120	3367300	1548100	108060	6553600	368310	2312000	1418500	232950	792670	9298400	5075200	92864	661350	17757000	149570	23664000	2839900	9708300	5431000	716040	1163000	170220	832710	26897000	6369300	4886500	4525200	624350	16160000	3811900	922930	4383000	118640	248860	1545200	1130600	4830300	12996000	3194700	5989600	29226000	3661700	952630	5401700	21074000	2188300	2671700
Q13158	ENSG00000168040	7260.6	1728300	415700	1779000	270040	426700	8873800	12344000	2099400	131610	350660	1934000	174800	413470	595790	403210	835880	55408	888900	207140	4031700	122200	1684700	444330	500870	291650	739930	7247600	76106	1340200	452340	1925900	221920	1496100	25612	979730	637010	1279600	3759300	1558400	1052500	1655300	838000	2140700	0	25966	864210	2920200	758680	31721	268780	342340	338160	1250500	519630	471430	0	746320	1617400
Q9NS15-2;Q9NS15;E9PKW1;H0YC99	ENSG00000168056	17125	16573	4675.9	9280.1	0	25177	19818	392700	40515	5715.2	15484	12991	0	3535.1	0	0	0	1508.6	27228	0	3437.4	0	5072.9	0	0	1460.8	0	294410	30832	264090	0	1917.8	0	19576	0	0	0	20421	6672	2540	13570	23656	16461	0	0	709.25	14249	100140	0	0	467.2	0	7355.9	0	8442.4	3652.7	0	0	26654
C9JFW8;Q9UQQ1-3;Q9UQQ1;Q9UQQ1-4;Q9UQQ1-8;Q9UQQ1-5;Q9UQQ1-6;Q9UQQ1-7;Q9UQQ1-2	ENSG00000168060	0	0	0	0	0	0	699800	277130	913610	0	833540	6070.2	3867.5	0	0	0	18071	0	0	0	66261	0	6890.3	0	0	0	0	0	10751	0	11822	0	0	28126	12501	60318	0	10419	0	0	0	0	13522	22098	0	0	0	0	0	343230	0	0	0	0	0	0	50305	0	5044.8
A6NKF1-2;H0YEW7	ENSG00000168061	0	0	18147	0	0	0	662700	106180	276760	0	943090	0	7587.3	219600	0	145310	10395	0	0	0	35496	0	178020	0	0	0	0	0	0	0	0	0	0	109520	0	0	433470	82936	0	0	20181	0	0	0	0	0	0	0	0	0	16011	0	779230	66286	0	0	0	0	14139
H7C561 Q15637-6;Q15637-2;Q15637-4;Q15637-3;Q15637;Q15637-7 Q15637-5	ENSG00000168066	2811300	1891900	5614063	1672720	3294600	4505400	24718610	42014000	7061200	243980	8051500	3247000	2229986.7	6802300	4985700	5265816	717191	1006500	14820326	637950	10749916	2532700	9014900	2404600	6457800	4471022	3768130	15895324	2275200	11078010	5948200	5403783	2870400	3467900	978780	11447000	3103500	4854462	13565322.7	1474190	9963354	3329500	2967700	4385620	1117766	518050	10462000	1782000	6569631	9916700	3253200	6496600	11679830	4052990	1866000	8560200	15872660	9066331	1642300
Q12851-2;Q12851;C9JCU6	ENSG00000168067	0	0	0	31930	0	0	24355	0	0	0	0	0	32931	0	0	91876	0	0	29754	0	17877	48856	8698.6	0	0	0	4195.7	0	0	0	0	4915.6	0	0	0	0	0	0	0	0	11705	0	0	0	3996.9	0	16982	18788	0	0	0	0	0	0	0	7081.6	0	0	41038
A6NC98-2;A6NC98-4;A6NC98;A6NC98-3	ENSG00000168071	5079.5	0	0	3870.7	58882	35983	63759	0	0	0	0	15795	21100	5131.4	0	0	13598	2638.1	42067	0	39135	0	0	3908.2	10393	10269	0	0	0	0	10234	0	0	27349	2363.7	0	0	843.61	56349	74044	0	0	0	47115	0	0	0	0	3605.1	0	0	0	74332	0	7157.1	0	0	0	0
E5RFX4 Q96KB5;Q96KB5-2	ENSG00000168078	277220	1727600	1053200	753480	3224600	388180	11594000	4347700	2646200	9478.5	637240	875290	516730	1624200	1338300	839850	8164400	463360	3513900	4263.4	998790	258250	961690	437780	1560900	684070	224260	5698700	2945500	440380	1204000	1428200	2170000	499060	288120	575830	138600	1739000	945050	1835000	2250400	1303200	1209400	557460	274530	2411.3	3082900	319440	189940	1743800	230790	14648000	3158400	2775800	179610	1936000	1691680	1023200	307410
Q6ZMJ2-3;Q6ZMJ2-2;Q6ZMJ2	ENSG00000168079	0	0	0	0	0	0	0	0	0	0	0	2125.1	0	163970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51492	0	0	0	0	0	0	0	0	0	0	0	0
E7EM64;Q7L5N1	ENSG00000168090	1353100	1325300	524340	1464100	2465900	2923200	25467000	51831000	3303500	230250	2743200	1882300	172160	6028300	1651800	1611400	386820	371190	4679300	411620	5902300	1085900	2856000	1347600	5006400	1443100	1038900	10307000	1529000	5565100	2814300	2094600	991010	4304200	901290	3876500	1207700	5962100	2408300	4094500	2058200	10773000	3874500	3385700	1369800	124110	3189800	1756500	2371900	5991100	2562400	2313900	9799500	2703000	685280	6131600	6799400	5983400	866140
P68402;P68402-3;P68402-2;P68402-4	ENSG00000168092	89567	7951500	6190400	3347500	2560100	1479800	24123000	69692000	18780000	1559300	7788100	5191100	1751700	6269400	15425000	6965200	19445	1827900	10047000	2451100	6462000	731860	25064000	2007700	4810900	6337100	9489400	55190000	1821400	19640000	8326600	27043000	11633000	7315300	1260300	10588000	14194000	15925000	11492000	12638000	13463000	36076000	1827300	1252200	2050000	342280	6853900	8575000	3140700	4154800	2244700	14276000	19350000	12650000	1644900	11224000	4523600	18341000	8999300
Q9BRJ7;K7EIN2;K7ENA3;W4VSQ8;Q9BRJ7-2	ENSG00000168101	0	791470	142650	133750	78892	137220	3440300	2679000	266060	85389	208880	235950	354350	702290	469050	227400	74047	271050	938770	1140.5	730440	116100	680790	48714	269600	184120	236110	887660	185140	584980	966950	89124	147430	735940	26754	1214100	1679500	1048800	363000	410510	332030	878640	135240	108370	21010	8835.8	221730	378590	104800	295240	75005	430280	724240	377320	285950	285370	254470	517150	302630
P20338	ENSG00000168118	6345.2	1434600	610650	1169700	1624900	659580	9530700	26612000	1300000	99474	515050	627130	676190	1811800	1570900	662160	2164.6	342770	1578600	45226	1802200	394040	1412000	73189	716950	397990	616200	5163400	739040	3808500	702480	3656200	197880	367170	609240	2356400	1131400	3529100	810670	520600	844440	602450	1262500	942370	32814	44244	1501200	2119900	692280	2188400	232360	2890400	2793300	1135700	501200	1608700	453970	2889100	260160
Q5T0W9	ENSG00000168143	0	220420	67644	0	0	58642	272900	401270	207340	0	0	84270	117420	35975	0	0	0	31195	0	0	248650	0	534970	0	0	4643.1	0	652230	79406	0	70453	0	0	5667.7	58177	402320	226560	0	53175	139780	0	5030.8	0	0	20513	0	0	158460	62521	0	36109	89279	270450	0	0	0	731820	14448	55022
Q86VS8	ENSG00000168172	325090	384680	775390	364040	9134500	241120	21310000	2145000	867860	67938	275680	16783	83556	619340	362230	76683	57882	144590	549550	29868	292370	559330	309950	337360	221180	79895	255850	5231300	164160	860000	139570	962580	665280	561110	29877	417260	443580	1005500	630420	92803	1317400	952920	308400	434080	66091	46980	1266700	1623000	237440	222560	498230	205140	378360	804490	93635	556370	816410	587680	347420
Q8NDC0	ENSG00000168175	306460	0	2285800	317190	1386000	0	5579600	546020	7805400	605980	964500	1642400	352150	1785900	1191900	191020	129980	330660	5323000	282390	3046300	382200	1086700	2680500	2358700	834340	0	5506100	2227400	7364500	1814200	1039900	255860	631350	2827100	749410	531570	3195100	2254500	429710	2520700	5879400	980370	0	2589900	170450	3254500	1244400	3108800	2462300	3238400	3699900	6519500	965540	724210	3388400	4536800	3443300	4167400
Q9NX09	ENSG00000168209	12334	0	0	0	0	0	0	0	0	0	208930	54671	18775	0	0	0	1077.6	0	0	0	1256.4	0	0	0	0	0	0	266730	0	62281	0	0	0	0	0	0	0	0	9784.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q06330-4;Q06330-6;Q06330-7;Q06330;D6R927;Q06330-5;Q06330-3;Q06330-2;D6RCM1	ENSG00000168214	0	0	0	0	123370	58748	583210	3428600	0	0	52300	102500	0	101650	0	0	0	41613	1902600	0	434410	61086	0	0	102700	121050	0	0	73930	29759	97044	344440	51136	84380	0	0	78381	202530	26420	120310	86946	80793	6168.2	122880	26054	0	161250	0	0	785190	90984	0	0	0	5959.6	72156	218090	177110	21705
Q9NUN5-4;Q9NUN5-2;Q9NUN5-3;Q9NUN5	ENSG00000168216	0	121070	0	129950	801000	124240	792280	1531400	0	128170	678080	0	153850	282610	0	855660	0	53086	2032500	140760	0	164540	0	361750	130020	111230	230720	0	260540	610130	112020	0	628010	461700	0	1607800	697170	1176900	0	394700	368630	988940	279210	231720	246880	764270	473920	530510	93552	0	247130	759870	150930	276520	143940	145480	5335600	133950	0
Q8N584;Q8N584-2	ENSG00000168234	11109	21141	16208	0	0	0	727320	668460	583100	119360	49792	0	0	0	13787	4174.4	36407	3908.1	147290	3301.1	38715	0	48005	6727.7	0	2184.5	14697	264370	29279	103310	11628	73473	17935	0	2800.4	273780	38882	66232	0	26889	44555	0	0	0	2865.4	0	22505	224570	0	0	0	37324	25573	16012	32538	71211	23940	407340	15891
Q8WUN7	ENSG00000168246	0	0	0	36997	72079	0	54843	0	23974	0	0	0	0	0	83579	0	0	13263	0	0	47712	15544	0	0	0	6002	0	0	0	0	207390	0	0	0	0	747830	52779	0	72344	0	0	0	0	0	0	0	0	0	16252	97196	0	0	90437	0	96601	0	95195	0	0
Q9NYR9-2;Q9NYR9;K7ERG2;H7BXP1;Q9NYR9-3	ENSG00000168256	0	63389	24750	0	48934	109320	600230	1091900	131010	954.83	0	0	0	0	51743	45540	47922	8711.2	0	0	110880	24681	119330	13068	0	14769	44257	199330	9206.2	93231	194290	33577	0	268370	0	65969	114460	0	8424.7	58038	24262	172220	0	0	0	0	0	93370	42453	0	22358	53001	404960	196820	33317	144860	0	0	11999
K7EPP7;K7ER44;K7EJV7;K7EJL5;K7EN19 Q99615;Q99615-2;K7ESP1;K7EIH8	ENSG00000168259	375350	1880600	2068300	1164100	714170	2187400	15140823	22570000	3329500	291390	2299500	2042800	71041	3652900	1363800	1278300	29587	1086400	5567100	433190	1696900	396880	1767200	1145222.3	3984000	1650000	1044900	6894600	656250	3307700	2150200	2928100	937280	2248900	230730	2434700	1965800	4651500	1917900	5559000	3465300	2638500	2458400	1140000	391360	137080	3278100	1498800	1794400	5840300	899030	2464400	5086700	2189200	3275200	4227700	3885000	4123900	548650
Q7Z5L9;Q7Z5L9-2	ENSG00000168264	54516	458800	529400	39875	550430	98178	1352000	3937100	798080	36866	101320	408140	64415	1168900	166910	410690	244.83	65815	1740200	27588	1353200	304220	1212800	191800	773440	464090	56850	505080	205520	751370	198310	180330	27365	900170	21758	1816600	247040	273110	1087700	950300	660540	246870	612140	423930	139840	22007	345530	268990	331650	1697100	246900	345110	1982500	127090	266630	649290	1209900	997200	246200
